id,utterance,label
ds10k-05796,Help me understand vaccines with examples.,chat
ds10k-05797,Point to yourself and then to the door.,motion_query
ds10k-05798,Can you show me the marker in the lab.,motion_query
ds10k-05799,Help me understand human anatomy with examples.,chat
ds10k-05800,What are the steps to change a tire?,chat
ds10k-05801,What are the benefits of project management? (variant 212),chat
ds10k-05802,Perform a kneel for me. (variant 738),motion_query
ds10k-05803,Where can I find information about personal finance? (variant 701),chat
ds10k-05804,Nod to confirm you understand. (variant 349),motion_query
ds10k-05805,Lower your both hands slowly. (variant 1823),motion_query
ds10k-05806,Please show me the drawer in the lobby.,motion_query
ds10k-05807,show me the whiteboard in the conference room.,motion_query
ds10k-05808,Go to the door and wait.,motion_query
ds10k-05809,Could you move the door to the hallway.,motion_query
ds10k-05810,Compare reinforcement learning and SVM for beginners. (variant 339),chat
ds10k-05811,Lower your wrist slowly. (variant 1427),motion_query
ds10k-05812,Can you show me the charging dock in the lab.,motion_query
ds10k-05813,Can you move the shelf to the parking area.,motion_query
ds10k-05814,Put the book on the table. (variant 1128),motion_query
ds10k-05815,Could you move the toolbox to the lobby.,motion_query
ds10k-05816,Explain human anatomy . (variant 181),chat
ds10k-05817,Can you help me with my homework?,chat
ds10k-05818,Help me understand world history briefly.,chat
ds10k-05819,How can I learn public speaking? (variant 995),chat
ds10k-05820,Explain digital privacy for a beginner.,chat
ds10k-05821,Please move the laptop to the charging station.,motion_query
ds10k-05822,What should I know about nutrition for a beginner?,chat
ds10k-05823,Imitate my hand wave.,motion_query
ds10k-05824,Give me advice about database design.,chat
ds10k-05825,Help me understand critical thinking .,chat
ds10k-05826,Can you move the toolbox to the classroom.,motion_query
ds10k-05827,Explain nutrition with examples.,chat
ds10k-05828,I need help with time management for my homework. (variant 1467),chat
ds10k-05829,Point to yourself and then to me.,motion_query
ds10k-05830,Look at the red dot on the wall.,motion_query
ds10k-05831,Summarize the history of linguistics. (variant 1760),chat
ds10k-05832,Raise your arm to vote.,motion_query
ds10k-05833,Guide me through the lab. (variant 1721),motion_query
ds10k-05834,How do I fix procrastination? (variant 244),chat
ds10k-05835,Explain the difference between AI and robotics.,chat
ds10k-05836,Compare gradient descent and HTTP for beginners. (variant 1719),chat
ds10k-05837,show me the elevator button in the classroom.,motion_query
ds10k-05838,Pick up the pen and bring it to me.,motion_query
ds10k-05839,What is astrophysics? (variant 1449),chat
ds10k-05840,What is a healthy breakfast?,chat
ds10k-05841,How does time management work?,chat
ds10k-05842,Perform a spin for me.,motion_query
ds10k-05843,Can you show me the exit sign in the conference room.,motion_query
ds10k-05844,Compare UDP and SVM for beginners. (variant 2156),chat
ds10k-05845,Perform a simple yoga pose.,motion_query
ds10k-05846,Describe the main ideas behind microeconomics. (variant 824),chat
ds10k-05847,Lead me to the doorway. (variant 1254),motion_query
ds10k-05848,Can you wave at me? (variant 975),motion_query
ds10k-05849,Step closer to the toolbox. (variant 1642),motion_query
ds10k-05850,Can you wave at me? (variant 1047),motion_query
ds10k-05851,Step closer to the drawer. (variant 1678),motion_query
ds10k-05852,Can you explain operating systems in simple terms? (variant 2279),chat
ds10k-05853,Rotate toward the audience. (variant 67),motion_query
ds10k-05854,Raise your arm if you understand.,motion_query
ds10k-05855,How can I learn linear algebra? (variant 1432),chat
ds10k-05856,Why is linear algebra important? (variant 739),chat
ds10k-05857,Can you move the toolbox to the parking area.,motion_query
ds10k-05858,Can you move the exit sign to the charging station.,motion_query
ds10k-05859,Rotate toward the audience. (variant 1687),motion_query
ds10k-05860,Recommend resources for linguistics. (variant 1257),chat
ds10k-05861,Make a gesture that means wait. (variant 460),motion_query
ds10k-05862,Describe the main ideas behind game theory. (variant 1491),chat
ds10k-05863,Make a gesture that means hello.,motion_query
ds10k-05864,Please move the window to the conference room.,motion_query
ds10k-05865,Please move the marker to the lobby.,motion_query
ds10k-05866,Can you give me a fun fact?,chat
ds10k-05867,What should I know about meditation ?,chat
ds10k-05868,Step closer to the plant. (variant 670),motion_query
ds10k-05869,Help me understand supply chains .,chat
ds10k-05870,Back away from the trash bin. (variant 417),motion_query
ds10k-05871,Recommend resources for thermodynamics. (variant 383),chat
ds10k-05872,Can you help me plan my itinerary for Paris?,chat
ds10k-05873,Mimic my arm movement.,motion_query
ds10k-05874,Follow me to the lobby. (variant 1627),motion_query
ds10k-05875,Please show me the first aid kit in the lobby.,motion_query
ds10k-05876,Recommend resources for linear algebra. (variant 1050),chat
ds10k-05877,What causes overfitting? (variant 680),chat
ds10k-05878,Guide me through the classroom.,motion_query
ds10k-05879,Can you do a short dance? (variant 1601),motion_query
ds10k-05880,How do I fix writer's block? (variant 1693),chat
ds10k-05881,Can you wave at me? (variant 1155),motion_query
ds10k-05882,What should I know about cryptography step by step? (variant 1010),chat
ds10k-05883,Gesture to indicate your position.,motion_query
ds10k-05884,I need advice on how to improve my memory.,chat
ds10k-05885,show me the plant in the doorway.,motion_query
ds10k-05886,Stay where you are. (variant 1532),motion_query
ds10k-05887,Can you give me some tips for public speaking?,chat
ds10k-05888,move the whiteboard to the charging station.,motion_query
ds10k-05889,Sit down on the chair.,motion_query
ds10k-05890,What are common mistakes in project management?,chat
ds10k-05891,Turn to face the charging dock. (variant 365),motion_query
ds10k-05892,What does this error code mean?,chat
ds10k-05893,Turn toward the red block. (variant 1048),motion_query
ds10k-05894,Explain operating systems briefly.,chat
ds10k-05895,Could you show me the laptop in the lab.,motion_query
ds10k-05896,When was the refrigerator discovered? (variant 723),chat
ds10k-05897,What is the best way to learn Python?,chat
ds10k-05898,Go to the kitchen and bring me a glass of water.,motion_query
ds10k-05899,Can you show me the laptop in the workbench.,motion_query
ds10k-05900,Grab the elevator button with your right hand. (variant 1688),motion_query
ds10k-05901,Recommend resources for compilers. (variant 521),chat
ds10k-05902,What should I know about time management in one paragraph?,chat
ds10k-05903,How can I reduce my plastic waste?,chat
ds10k-05904,Can you recommend a good restaurant?,chat
ds10k-05905,What is the difference between random forests and HTTP?,chat
ds10k-05906,Step closer to the laptop. (variant 1966),motion_query
ds10k-05907,Gesture 'come here'.,motion_query
ds10k-05908,Help me understand linguistics for a beginner.,chat
ds10k-05909,Can you recommend a workout routine?,chat
ds10k-05910,Could you move the blue cup to the charging station.,motion_query
ds10k-05911,What gestures can you make?,chat
ds10k-05912,How does personal finance work? (variant 1611),chat
ds10k-05913,Where can I find information about renewable energy? (variant 655),chat
ds10k-05914,How does calculus work? (variant 300),chat
ds10k-05915,"Good morning, can you tell me a joke?",chat
ds10k-05916,Bow to the audience.,motion_query
ds10k-05917,What are the best practices for cybersecurity?,chat
ds10k-05918,Stop moving and hold your position. (variant 343),motion_query
ds10k-05919,Wave your arm. (variant 1766),motion_query
ds10k-05920,Demonstrate how to stretch your legs.,motion_query
ds10k-05921,Guide me through the classroom. (variant 1325),motion_query
ds10k-05922,Draw a circle in the air with your finger.,motion_query
ds10k-05923,Where can I find information about time management? (variant 609),chat
ds10k-05924,Recommend resources for game theory. (variant 1372),chat
ds10k-05925,Can you move the marker to the charging station.,motion_query
ds10k-05926,Move your arm to the left.,motion_query
ds10k-05927,Could you show me the first aid kit in the workbench.,motion_query
ds10k-05928,Who invented the transistor? (variant 2010),chat
ds10k-05929,Show me how to sort the tools. (variant 232),motion_query
ds10k-05930,What should I know about computer vision step by step?,chat
ds10k-05931,Wave goodbye to the visitor.,motion_query
ds10k-05932,show me the trash bin in the workbench.,motion_query
ds10k-05933,How do I fix memory leaks? (variant 221),chat
ds10k-05934,Walk to the doorway. (variant 1304),motion_query
ds10k-05935,Walk to the workbench. (variant 440),motion_query
ds10k-05936,Who invented the camera?,chat
ds10k-05937,Can you explain probability in simple terms? (variant 1750),chat
ds10k-05938,Please move the elevator button to the conference room.,motion_query
ds10k-05939,Stop moving.,motion_query
ds10k-05940,Can you show me the exit sign in the parking area.,motion_query
ds10k-05941,Explain microeconomics in detail.,chat
ds10k-05942,What causes insomnia? (variant 703),chat
ds10k-05943,Who invented the telephone? (variant 1987),chat
ds10k-05944,Shake your head if you disagree. (variant 1358),motion_query
ds10k-05945,Turn your gaze toward the painting.,motion_query
ds10k-05946,Explain calculus in detail.,chat
ds10k-05947,move the fire extinguisher to the parking area.,motion_query
ds10k-05948,How do I pair my phone with Bluetooth?,chat
ds10k-05949,Can you show me the door in the workbench.,motion_query
ds10k-05950,Bring me the book. (variant 1018),motion_query
ds10k-05951,show me the toolbox in the conference room.,motion_query
ds10k-05952,Raise your wrist. (variant 1536),motion_query
ds10k-05953,Answer me by nodding your head.,motion_query
ds10k-05954,Explain microeconomics in one paragraph.,chat
ds10k-05955,Move to the workbench. (variant 837),motion_query
ds10k-05956,How does climate change work? (variant 622),chat
ds10k-05957,Help me understand blockchain .,chat
ds10k-05958,I need help with cryptography for my homework.,chat
ds10k-05959,Why is photosynthesis important? (variant 670),chat
ds10k-05960,Nod your head once.,motion_query
ds10k-05961,Can you move the whiteboard to the lobby.,motion_query
ds10k-05962,Explain time management briefly.,chat
ds10k-05963,Can you wave at me? (variant 1515),motion_query
ds10k-05964,Help me understand time management in one paragraph.,chat
ds10k-05965,Please point at the exit sign. (variant 1441),motion_query
ds10k-05966,Back away from the red block. (variant 957),motion_query
ds10k-05967,Explain classical music in one paragraph.,chat
ds10k-05968,Step closer to the fire extinguisher. (variant 202),motion_query
ds10k-05969,Crouch down to the ground.,motion_query
ds10k-05970,Bend over and pick up the box.,motion_query
ds10k-05971,Act as if you are surprised.,motion_query
ds10k-05972,What should I wear for today's weather?,chat
ds10k-05973,Could you move the drawer to the classroom. (variant 394),motion_query
ds10k-05974,Could you point to the red block.,motion_query
ds10k-05975,Help me understand supply chains in one paragraph.,chat
ds10k-05976,Perform a spin for me. (variant 810),motion_query
ds10k-05977,Compare decision trees and SVM for beginners. (variant 776),chat
ds10k-05978,Show me the gesture for 'stop'.,motion_query
ds10k-05979,Please show me the elevator button in the parking area.,motion_query
ds10k-05980,Can you show me the power switch in the workbench.,motion_query
ds10k-05981,What is the difference between decision trees and SVM?,chat
ds10k-05982,Can you show me the toolbox in the workbench.,motion_query
ds10k-05983,I need help with cryptography for my homework. (variant 1904),chat
ds10k-05984,Can you wave at me? (variant 1731),motion_query
ds10k-05985,Compare gradient descent and imitation learning for beginners. (variant 1443),chat
ds10k-05986,What should I know about renewable energy step by step?,chat
ds10k-05987,How can I learn compilers? (variant 1018),chat
ds10k-05988,Lead me to the lobby. (variant 138),motion_query
ds10k-05989,What are the benefits of microeconomics? (variant 1845),chat
ds10k-05990,Can you translate 'good morning' to Spanish?,chat
ds10k-05991,Place the marker near the door. (variant 1705),motion_query
ds10k-05992,Simplify my schedule for tomorrow.,chat
ds10k-05993,Could you show me the marker in the lobby.,motion_query
ds10k-05994,What is stress management? (variant 437),chat
ds10k-05995,Stand still while I tie my shoe.,motion_query
ds10k-05996,move the door to the conference room.,motion_query
ds10k-05997,What are the benefits of operating systems?,chat
ds10k-05998,Give me advice about stress management. (variant 1663),chat
ds10k-05999,What are common mistakes in game theory? (variant 660),chat
ds10k-06000,Follow me to the parking area. (variant 1231),motion_query
ds10k-06001,What is public speaking? (variant 1196),chat
ds10k-06002,Please move the trash bin to the kitchen.,motion_query
ds10k-06003,Could you show me the laptop in the hallway.,motion_query
ds10k-06004,show me the fire extinguisher in the conference room.,motion_query
ds10k-06005,What should I know about human anatomy in detail?,chat
ds10k-06006,What are some healthy breakfast ideas?,chat
ds10k-06007,How does machine learning work?,chat
ds10k-06008,I need help with Python programming for my homework. (variant 2295),chat
ds10k-06009,Follow me to the charging station. (variant 259),motion_query
ds10k-06010,What should I know about meditation step by step?,chat
ds10k-06011,Please point at the exit sign.,motion_query
ds10k-06012,Could you move the chair to the lab.,motion_query
ds10k-06013,What should I know about photosynthesis ?,chat
ds10k-06014,Compare k-means and logistic regression for beginners.,chat
ds10k-06015,Help me understand compilers in detail.,chat
ds10k-06016,Demonstrate how to fold a towel. (variant 663),motion_query
ds10k-06017,Who invented the telephone? (variant 1481),chat
ds10k-06018,move the first aid kit to the parking area.,motion_query
ds10k-06019,Please move the fire extinguisher to the charging station.,motion_query
ds10k-06020,Shake your head if you disagree. (variant 62),motion_query
ds10k-06021,Stop moving and hold your position. (variant 739),motion_query
ds10k-06022,Act out a surprised face.,motion_query
ds10k-06023,Can you move the elevator button to the conference room.,motion_query
ds10k-06024,What are the benefits of digital privacy?,chat
ds10k-06025,How can I learn public speaking?,chat
ds10k-06026,Bring me the charging dock.,motion_query
ds10k-06027,Why is meditation important? (variant 2165),chat
ds10k-06028,Open the drawer carefully.,motion_query
ds10k-06029,What are the benefits of calculus? (variant 856),chat
ds10k-06030,Describe the main ideas behind linear algebra. (variant 962),chat
ds10k-06031,Please move the charging dock to the classroom.,motion_query
ds10k-06032,Summarize the history of operating systems.,chat
ds10k-06033,Explain organic chemistry for a beginner.,chat
ds10k-06034,show me the red block in the parking area.,motion_query
ds10k-06035,Hold this box for me.,motion_query
ds10k-06036,Put the whiteboard on the table. (variant 372),motion_query
ds10k-06037,When was the airplane discovered? (variant 838),chat
ds10k-06038,Put the drawer on the table.,motion_query
ds10k-06039,What should I know about world history briefly?,chat
ds10k-06040,Recommend resources for urban planning. (variant 2085),chat
ds10k-06041,What are the rules of chess?,chat
ds10k-06042,Who invented GPS? (variant 1113),chat
ds10k-06043,Could you show me the elevator button in the kitchen.,motion_query
ds10k-06044,Stay where you are. (variant 1748),motion_query
ds10k-06045,Place the laptop near the door.,motion_query
ds10k-06046,move the exit sign to the classroom.,motion_query
ds10k-06047,What is the population of Japan?,chat
ds10k-06048,Look at the chair. (variant 798),motion_query
ds10k-06049,Hand me the first aid kit. (variant 1166),motion_query
ds10k-06050,show me the charging dock in the hallway. (variant 1871),motion_query
ds10k-06051,Give me advice about computer vision.,chat
ds10k-06052,How do I get a refund for a faulty product?,chat
ds10k-06053,How do I build a website?,chat
ds10k-06054,Summarize the history of calculus. (variant 2289),chat
ds10k-06055,Help me understand Python programming in detail.,chat
ds10k-06056,Help me understand astrophysics .,chat
ds10k-06057,Please point to the first aid kit. (variant 1869),motion_query
ds10k-06058,Recommend resources for time management.,chat
ds10k-06059,Please show me the shelf in the doorway.,motion_query
ds10k-06060,Hand me the red block. (variant 14),motion_query
ds10k-06061,What should I know about vaccines for a beginner? (variant 1125),chat
ds10k-06062,Help me understand meditation for a beginner.,chat
ds10k-06063,What causes gradient explosion? (variant 1715),chat
ds10k-06064,Compare supervised learning and momentum for beginners. (variant 201),chat
ds10k-06065,Summarize the history of computer vision. (variant 1553),chat
ds10k-06066,What are the benefits of robotics ethics? (variant 2167),chat
ds10k-06067,Recommend resources for project management. (variant 314),chat
ds10k-06068,Hand me the trash bin. (variant 230),motion_query
ds10k-06069,What are common mistakes in probability? (variant 1764),chat
ds10k-06070,Explain evolution with examples.,chat
ds10k-06071,show me the window in the parking area.,motion_query
ds10k-06072,Please move the first aid kit to the hallway.,motion_query
ds10k-06073,Make a gesture that means no. (variant 1828),motion_query
ds10k-06074,Help me understand computer vision in detail.,chat
ds10k-06075,Explain photosynthesis step by step. (variant 2297),chat
ds10k-06076,Could you move the laptop to the kitchen.,motion_query
ds10k-06077,move the chair to the kitchen.,motion_query
ds10k-06078,Play some relaxing music.,chat
ds10k-06079,Can you do a short salute? (variant 53),motion_query
ds10k-06080,Place the marker near the door. (variant 1813),motion_query
ds10k-06081,Explain resume writing .,chat
ds10k-06082,Can you show me the drawer in the classroom.,motion_query
ds10k-06083,Lower your wrist slowly. (variant 815),motion_query
ds10k-06084,What is the history of the internet?,chat
ds10k-06085,Can you move the blue cup to the lab.,motion_query
ds10k-06086,What are common mistakes in robotics ethics?,chat
ds10k-06087,What causes stage fright? (variant 1554),chat
ds10k-06088,What should I know about personal finance step by step? (variant 1309),chat
ds10k-06089,Turn toward the book. (variant 1552),motion_query
ds10k-06090,Can you explain blockchain in simple terms? (variant 1221),chat
ds10k-06091,Explain supply chains briefly.,chat
ds10k-06092,What causes writer's block? (variant 1692),chat
ds10k-06093,When was the airplane discovered? (variant 56),chat
ds10k-06094,How do I reset my network settings?,chat
ds10k-06095,Lower your right arm slowly. (variant 923),motion_query
ds10k-06096,Tell me the latest news headlines.,chat
ds10k-06097,Can you explain urban planning in simple terms?,chat
ds10k-06098,Can you give me some study tips?,chat
ds10k-06099,Who invented the steam engine?,chat
ds10k-06100,Explain sleep hygiene .,chat
ds10k-06101,Can you show me the blue cup in the workbench.,motion_query
ds10k-06102,Rotate toward the audience. (variant 823),motion_query
ds10k-06103,How do I fix network latency? (variant 1463),chat
ds10k-06104,I need help with thermodynamics for my homework. (variant 570),chat
ds10k-06105,Can you move the fire extinguisher to the lobby.,motion_query
ds10k-06106,How do I fix a leaking faucet?,chat
ds10k-06107,When was the printing press discovered? (variant 125),chat
ds10k-06108,Hold this object steady.,motion_query
ds10k-06109,Help me understand thermodynamics with examples.,chat
ds10k-06110,Could you show me the drawer in the lobby.,motion_query
ds10k-06111,Follow me to the garage.,motion_query
ds10k-06112,Can you explain calculus in simple terms? (variant 899),chat
ds10k-06113,Please move the drawer to the conference room.,motion_query
ds10k-06114,move the trash bin to the classroom.,motion_query
ds10k-06115,What causes back pain? (variant 1577),chat
ds10k-06116,Who invented CRISPR? (variant 952),chat
ds10k-06117,What causes writer's block? (variant 1945),chat
ds10k-06118,Recommend resources for game theory.,chat
ds10k-06119,Guide me through the conference room. (variant 1937),motion_query
ds10k-06120,What is the difference between a virus and bacteria?,chat
ds10k-06121,Could you show me the exit sign in the lobby.,motion_query
ds10k-06122,Compare UDP and HTTP for beginners.,chat
ds10k-06123,Show me how to bow.,motion_query
ds10k-06124,Could you move the book to the lab.,motion_query
ds10k-06125,Could you show me the shelf in the charging station.,motion_query
ds10k-06126,Why is epidemiology important?,chat
ds10k-06127,move the power switch to the parking area.,motion_query
ds10k-06128,Please show me the red block in the kitchen.,motion_query
ds10k-06129,Hand me the book.,motion_query
ds10k-06130,Explain supply chains for a beginner.,chat
ds10k-06131,Please move the red block to the parking area.,motion_query
ds10k-06132,Perform a bow for me. (variant 1602),motion_query
ds10k-06133,What are the benefits of climate change?,chat
ds10k-06134,How many teeth does an adult have?,chat
ds10k-06135,Who invented the printing press?,chat
ds10k-06136,Please show me the toolbox in the lab.,motion_query
ds10k-06137,Could you move the marker to the parking area.,motion_query
ds10k-06138,move the drawer to the kitchen.,motion_query
ds10k-06139,What are the benefits of computer vision? (variant 1661),chat
ds10k-06140,Go to the whiteboard and draw a circle.,motion_query
ds10k-06141,How does critical thinking work? (variant 1887),chat
ds10k-06142,What should I know about calculus with examples?,chat
ds10k-06143,move the toolbox to the classroom.,motion_query
ds10k-06144,What should I know about evolution in one paragraph?,chat
ds10k-06145,Raise your left hand. (variant 636),motion_query
ds10k-06146,Lower your right arm slowly. (variant 1751),motion_query
ds10k-06147,Please move the marker to the parking area.,motion_query
ds10k-06148,Can you show me the charging dock in the hallway.,motion_query
ds10k-06149,Please show me the plant in the charging station.,motion_query
ds10k-06150,How does sleep hygiene work?,chat
ds10k-06151,Where can I find information about microeconomics? (variant 494),chat
ds10k-06152,Can you point to the red block. (variant 645),motion_query
ds10k-06153,Help me understand stress management briefly.,chat
ds10k-06154,Please show me the book in the lobby.,motion_query
ds10k-06155,Explain public speaking step by step. (variant 1860),chat
ds10k-06156,Explain project management for a beginner.,chat
ds10k-06157,Help me understand public speaking in one paragraph.,chat
ds10k-06158,Help me understand probability briefly.,chat
ds10k-06159,How do you process language?,chat
ds10k-06160,Please show me the elevator button in the lobby. (variant 1475),motion_query
ds10k-06161,Point to the power switch. (variant 1332),motion_query
ds10k-06162,Point at the map and show the route.,motion_query
ds10k-06163,Please point at the blue cup. (variant 1513),motion_query
ds10k-06164,What are common mistakes in epidemiology? (variant 85),chat
ds10k-06165,What should I know about photosynthesis in detail? (variant 2298),chat
ds10k-06166,Turn to face the whiteboard. (variant 329),motion_query
ds10k-06167,What should I know about stress management ?,chat
ds10k-06168,Show me how to scan the QR code. (variant 196),motion_query
ds10k-06169,Compare UDP and Adam for beginners.,chat
ds10k-06170,Point to the trash bin. (variant 972),motion_query
ds10k-06171,move the elevator button to the workbench.,motion_query
ds10k-06172,What should I know about nutrition in detail?,chat
ds10k-06173,Pick up the elevator button. (variant 1847),motion_query
ds10k-06174,Help me understand Python programming .,chat
ds10k-06175,Please move the trash bin to the workbench.,motion_query
ds10k-06176,Show me how you wave goodbye.,motion_query
ds10k-06177,What is the difference between supervised learning and momentum? (variant 652),chat
ds10k-06178,Bow slightly as a greeting.,motion_query
ds10k-06179,move the blue cup to the lobby.,motion_query
ds10k-06180,Compare reinforcement learning and logistic regression for beginners. (variant 500),chat
ds10k-06181,Could you move the fire extinguisher to the lobby.,motion_query
ds10k-06182,Bend over to pick up the pen.,motion_query
ds10k-06183,I need help with evolution for my homework. (variant 110),chat
ds10k-06184,Can you show me the window in the lobby.,motion_query
ds10k-06185,Nod twice if you can hear me.,motion_query
ds10k-06186,Summarize the history of database design. (variant 2243),chat
ds10k-06187,move the blue cup to the parking area.,motion_query
ds10k-06188,What are the benefits of renewable energy? (variant 1040),chat
ds10k-06189,What is the most efficient way to study for an exam?,chat
ds10k-06190,Summarize the history of microeconomics.,chat
ds10k-06191,Raise your hand to ask a question.,motion_query
ds10k-06192,Do you have any emotions?,chat
ds10k-06193,Please point at the window.,motion_query
ds10k-06194,Tell me about linguistics. (variant 165),chat
ds10k-06195,Point to the person who just entered.,motion_query
ds10k-06196,Please show me the first aid kit in the doorway.,motion_query
ds10k-06197,Follow me to the workbench. (variant 331),motion_query
ds10k-06198,Can you explain photosynthesis in simple terms? (variant 1635),chat
ds10k-06199,Nod to confirm you understand. (variant 1681),motion_query
ds10k-06200,What is the difference between SQL and unsupervised learning? (variant 422),chat
ds10k-06201,Summarize the history of urban planning.,chat
ds10k-06202,What is supply chains?,chat
ds10k-06203,Where can I find information about photosynthesis? (variant 1023),chat
ds10k-06204,Please move the toolbox to the lab.,motion_query
ds10k-06205,What should I know about computer vision for a beginner?,chat
ds10k-06206,Move to the doorway.,motion_query
ds10k-06207,Act out curiosity. (variant 1827),motion_query
ds10k-06208,Could you point to the charging dock. (variant 69),motion_query
ds10k-06209,How can I learn operating systems?,chat
ds10k-06210,What should I cook for dinner?,chat
ds10k-06211,Walk backward until I say stop.,motion_query
ds10k-06212,Help me understand linguistics .,chat
ds10k-06213,Describe the main ideas behind world history. (variant 1905),chat
ds10k-06214,Please move the elevator button to the charging station.,motion_query
ds10k-06215,Explain epidemiology in detail.,chat
ds10k-06216,Follow me to the charging station. (variant 43),motion_query
ds10k-06217,How do I plan a vacation?,chat
ds10k-06218,What is the difference between supervised learning and FTP? (variant 1687),chat
ds10k-06219,Could you show me the power switch in the lobby.,motion_query
ds10k-06220,Could you move the toolbox to the hallway.,motion_query
ds10k-06221,Step to your left.,motion_query
ds10k-06222,Raise your hand. (variant 816),motion_query
ds10k-06223,What is the difference between reinforcement learning and unsupervised learning? (variant 606),chat
ds10k-06224,Recommend resources for public speaking. (variant 2200),chat
ds10k-06225,Summarize the history of vaccines. (variant 1484),chat
ds10k-06226,Make a gesture that means no. (variant 1864),motion_query
ds10k-06227,Act out tiredness. (variant 243),motion_query
ds10k-06228,Why is database design important? (variant 1084),chat
ds10k-06229,Place the elevator button near the door. (variant 1957),motion_query
ds10k-06230,Hand me the drawer. (variant 1742),motion_query
ds10k-06231,move the blue cup to the lab.,motion_query
ds10k-06232,Please move the whiteboard to the classroom.,motion_query
ds10k-06233,Where can I find information about astrophysics? (variant 1046),chat
ds10k-06234,What should I know about time management for a beginner?,chat
ds10k-06235,What are the benefits of blockchain? (variant 810),chat
ds10k-06236,Where can I find information about world history? (variant 724),chat
ds10k-06237,Can you show me the window in the doorway.,motion_query
ds10k-06238,move the door to the kitchen.,motion_query
ds10k-06239,What is urban planning? (variant 828),chat
ds10k-06240,How does sleep hygiene work? (variant 760),chat
ds10k-06241,What are common mistakes in operating systems? (variant 1465),chat
ds10k-06242,What's your favorite color?,chat
ds10k-06243,Follow me to the lab. (variant 655),motion_query
ds10k-06244,How do I fix memory leaks? (variant 1118),chat
ds10k-06245,What is the difference between k-means and logistic regression?,chat
ds10k-06246,Lead me to the charging station. (variant 1686),motion_query
ds10k-06247,Could you move the power switch to the hallway.,motion_query
ds10k-06248,Could you show me the door in the doorway.,motion_query
ds10k-06249,Please show me the chair in the classroom.,motion_query
ds10k-06250,Can you do a short clap? (variant 449),motion_query
ds10k-06251,Step closer to the elevator button. (variant 706),motion_query
ds10k-06252,What should I know about time management for a beginner? (variant 2229),chat
ds10k-06253,What is epidemiology? (variant 1863),chat
ds10k-06254,When was the refrigerator discovered? (variant 332),chat
ds10k-06255,Tell me about your daily maintenance needs.,chat
ds10k-06256,What are common mistakes in meditation? (variant 1948),chat
ds10k-06257,Hold still for a moment.,motion_query
ds10k-06258,Describe the main ideas behind calculus. (variant 1767),chat
ds10k-06259,What should I know about astrophysics step by step?,chat
ds10k-06260,Compare reinforcement learning and Python for beginners. (variant 845),chat
ds10k-06261,Help me understand renewable energy in one paragraph.,chat
ds10k-06262,Help me understand natural language processing briefly.,chat
ds10k-06263,Shake your head if you disagree. (variant 134),motion_query
ds10k-06264,Can you point to the book.,motion_query
ds10k-06265,Can you do a short kneel? (variant 1781),motion_query
ds10k-06266,Reach toward the book.,motion_query
ds10k-06267,Lower your right arm slowly. (variant 743),motion_query
ds10k-06268,Hold the umbrella over my head.,motion_query
ds10k-06269,Give me advice about operating systems.,chat
ds10k-06270,Please move the elevator button to the workbench. (variant 1870),motion_query
ds10k-06271,show me the power switch in the charging station.,motion_query
ds10k-06272,move the shelf to the parking area.,motion_query
ds10k-06273,Compare random forests and Python for beginners. (variant 937),chat
ds10k-06274,Describe the main ideas behind compilers. (variant 1974),chat
ds10k-06275,Pick up the power switch. (variant 1307),motion_query
ds10k-06276,show me the exit sign in the classroom.,motion_query
ds10k-06277,show me the shelf in the hallway.,motion_query
ds10k-06278,Can you move the window to the conference room.,motion_query
ds10k-06279,Why is operating systems important? (variant 26),chat
ds10k-06280,Can you move the blue cup to the workbench.,motion_query
ds10k-06281,How can I learn evolution? (variant 742),chat
ds10k-06282,What are the benefits of public speaking? (variant 2052),chat
ds10k-06283,Guide me through the lobby. (variant 1973),motion_query
ds10k-06284,Move to the workbench. (variant 1341),motion_query
ds10k-06285,What is the difference between random forests and FTP?,chat
ds10k-06286,Where can I find information about stress management? (variant 1828),chat
ds10k-06287,How can I learn urban planning? (variant 1616),chat
ds10k-06288,How can I learn computer vision? (variant 696),chat
ds10k-06289,Hold still while I take a photo.,motion_query
ds10k-06290,Place the blue cup near the door. (variant 949),motion_query
ds10k-06291,How do I change a flat tire?,chat
ds10k-06292,Could you point to the first aid kit.,motion_query
ds10k-06293,What is thermodynamics? (variant 1564),chat
ds10k-06294,show me the window in the conference room.,motion_query
ds10k-06295,Please point at the toolbox. (variant 973),motion_query
ds10k-06296,Explain urban planning step by step.,chat
ds10k-06297,Compare k-means and Adam for beginners. (variant 132),chat
ds10k-06298,Recommend resources for game theory. (variant 935),chat
ds10k-06299,How can I improve my sleep quality?,chat
ds10k-06300,I need help with natural language processing for my homework. (variant 1536),chat
ds10k-06301,Can you describe your appearance?,chat
ds10k-06302,What is cryptography?,chat
ds10k-06303,Where can I find information about machine learning? (variant 11),chat
ds10k-06304,show me the shelf in the conference room. (variant 1259),motion_query
ds10k-06305,Can you move the blue cup to the parking area.,motion_query
ds10k-06306,What is the best way to learn a new skill?,chat
ds10k-06307,Who invented GPS? (variant 2171),chat
ds10k-06308,Bring me the fire extinguisher. (variant 766),motion_query
ds10k-06309,Stop moving and hold your position. (variant 1459),motion_query
ds10k-06310,Please point at the power switch. (variant 541),motion_query
ds10k-06311,Glance to your left.,motion_query
